timestamp,station,channel,data_type,view,value,units
2026-03-18T18:47:00.000Z,KSU1,X,variation,channel,37178.119602115316,nT
2026-03-18T18:48:00.000Z,KSU1,X,variation,channel,37178.78375874752,nT
2026-03-18T18:49:00.000Z,KSU1,X,variation,channel,37179.20387778105,nT
2026-03-18T18:50:00.000Z,KSU1,X,variation,channel,37179.24806347588,nT
2026-03-18T18:51:00.000Z,KSU1,X,variation,channel,37178.84514849612,nT
2026-03-18T18:52:00.000Z,KSU1,X,variation,channel,37178.695827369236,nT
2026-03-18T18:53:00.000Z,KSU1,X,variation,channel,37178.58556568673,nT
2026-03-18T18:54:00.000Z,KSU1,X,variation,channel,37178.35058301095,nT
2026-03-18T18:55:00.000Z,KSU1,X,variation,channel,37177.43330314607,nT
2026-03-18T18:56:00.000Z,KSU1,X,variation,channel,37177.24874140844,nT
2026-03-18T18:57:00.000Z,KSU1,X,variation,channel,37176.98909712079,nT
2026-03-18T18:58:00.000Z,KSU1,X,variation,channel,37175.81300665847,nT
2026-03-18T18:59:00.000Z,KSU1,X,variation,channel,37176.38032172653,nT
2026-03-18T19:00:00.000Z,KSU1,X,variation,channel,37177.44765840084,nT
2026-03-18T19:01:00.000Z,KSU1,X,variation,channel,37177.68826824174,nT
2026-03-18T19:02:00.000Z,KSU1,X,variation,channel,37177.44132535845,nT
2026-03-18T19:03:00.000Z,KSU1,X,variation,channel,37177.51723851908,nT
2026-03-18T19:04:00.000Z,KSU1,X,variation,channel,37177.50612258876,nT
2026-03-18T19:05:00.000Z,KSU1,X,variation,channel,37177.33094169518,nT
2026-03-18T19:06:00.000Z,KSU1,X,variation,channel,37177.33958233293,nT
2026-03-18T19:07:00.000Z,KSU1,X,variation,channel,37177.47215319785,nT
2026-03-18T19:08:00.000Z,KSU1,X,variation,channel,37177.52192660807,nT
2026-03-18T19:09:00.000Z,KSU1,X,variation,channel,37177.40142115821,nT
2026-03-18T19:10:00.000Z,KSU1,X,variation,channel,37177.38632608307,nT
2026-03-18T19:11:00.000Z,KSU1,X,variation,channel,37177.22649032954,nT
2026-03-18T19:12:00.000Z,KSU1,X,variation,channel,37177.403269400565,nT
2026-03-18T19:13:00.000Z,KSU1,X,variation,channel,37177.4837727304,nT
2026-03-18T19:14:00.000Z,KSU1,X,variation,channel,37177.26732708792,nT
2026-03-18T19:15:00.000Z,KSU1,X,variation,channel,37177.25980758177,nT
2026-03-18T19:16:00.000Z,KSU1,X,variation,channel,37177.39518869534,nT
2026-03-18T19:17:00.000Z,KSU1,X,variation,channel,37177.44225438533,nT
2026-03-18T19:18:00.000Z,KSU1,X,variation,channel,37177.60185137742,nT
2026-03-18T19:19:00.000Z,KSU1,X,variation,channel,37177.73732046223,nT
2026-03-18T19:20:00.000Z,KSU1,X,variation,channel,37178.07441945964,nT
2026-03-18T19:21:00.000Z,KSU1,X,variation,channel,37178.11355210747,nT
2026-03-18T19:22:00.000Z,KSU1,X,variation,channel,37177.87572660087,nT
2026-03-18T19:23:00.000Z,KSU1,X,variation,channel,37178.355606506106,nT
2026-03-18T19:24:00.000Z,KSU1,X,variation,channel,37178.44837328629,nT
2026-03-18T19:25:00.000Z,KSU1,X,variation,channel,37177.79380913078,nT
2026-03-18T19:26:00.000Z,KSU1,X,variation,channel,37177.699553648556,nT
2026-03-18T19:27:00.000Z,KSU1,X,variation,channel,37177.883956860656,nT
2026-03-18T19:28:00.000Z,KSU1,X,variation,channel,37177.91238984957,nT
2026-03-18T19:29:00.000Z,KSU1,X,variation,channel,37177.791703823284,nT
2026-03-18T19:30:00.000Z,KSU1,X,variation,channel,37177.450631638174,nT
2026-03-18T19:31:00.000Z,KSU1,X,variation,channel,37177.52951675214,nT
2026-03-18T19:32:00.000Z,KSU1,X,variation,channel,37177.65197031595,nT
2026-03-18T19:33:00.000Z,KSU1,X,variation,channel,37177.484560346005,nT
2026-03-18T19:34:00.000Z,KSU1,X,variation,channel,37176.97600858865,nT
2026-03-18T19:35:00.000Z,KSU1,X,variation,channel,37176.99820027597,nT
2026-03-18T19:36:00.000Z,KSU1,X,variation,channel,37176.67989416734,nT
2026-03-18T19:37:00.000Z,KSU1,X,variation,channel,37176.569811116926,nT
2026-03-18T19:38:00.000Z,KSU1,X,variation,channel,37176.43909821119,nT
2026-03-18T19:39:00.000Z,KSU1,X,variation,channel,37176.55040046903,nT
2026-03-18T19:40:00.000Z,KSU1,X,variation,channel,37176.1407416204,nT
2026-03-18T19:41:00.000Z,KSU1,X,variation,channel,37175.90789842595,nT
2026-03-18T19:42:00.000Z,KSU1,X,variation,channel,37176.24808633599,nT
2026-03-18T19:43:00.000Z,KSU1,X,variation,channel,37176.27791681992,nT
2026-03-18T19:44:00.000Z,KSU1,X,variation,channel,37176.270732911835,nT
2026-03-18T19:45:00.000Z,KSU1,X,variation,channel,37176.261704142315,nT
2026-03-18T19:46:00.000Z,KSU1,X,variation,channel,37176.54973902604,nT
2026-03-18T19:47:00.000Z,KSU1,X,variation,channel,37177.03535741363,nT
2026-03-18T19:48:00.000Z,KSU1,X,variation,channel,37177.20758757248,nT
2026-03-18T19:49:00.000Z,KSU1,X,variation,channel,37177.25458532028,nT
2026-03-18T19:50:00.000Z,KSU1,X,variation,channel,37177.32052428034,nT
2026-03-18T19:51:00.000Z,KSU1,X,variation,channel,37177.33957616278,nT
2026-03-18T19:52:00.000Z,KSU1,X,variation,channel,37176.94116333309,nT
2026-03-18T19:53:00.000Z,KSU1,X,variation,channel,37176.662705431256,nT
2026-03-18T19:54:00.000Z,KSU1,X,variation,channel,37176.869467510325,nT
2026-03-18T19:55:00.000Z,KSU1,X,variation,channel,37177.1763929775,nT
2026-03-18T19:56:00.000Z,KSU1,X,variation,channel,37177.32934210144,nT
2026-03-18T19:57:00.000Z,KSU1,X,variation,channel,37177.59650670504,nT
2026-03-18T19:58:00.000Z,KSU1,X,variation,channel,37177.4819664202,nT
2026-03-18T19:59:00.000Z,KSU1,X,variation,channel,37178.07288952415,nT
