timestamp,station,channel,data_type,view,value,units
2026-04-15T18:47:00.000Z,BOUV,X,variation,channel,21886.88489442217,nT
2026-04-15T18:48:00.000Z,BOUV,X,variation,channel,21887.07715050353,nT
2026-04-15T18:49:00.000Z,BOUV,X,variation,channel,21887.136308329373,nT
2026-04-15T18:50:00.000Z,BOUV,X,variation,channel,21887.450331033837,nT
2026-04-15T18:51:00.000Z,BOUV,X,variation,channel,21887.696523184983,nT
2026-04-15T18:52:00.000Z,BOUV,X,variation,channel,21887.918879363413,nT
2026-04-15T18:53:00.000Z,BOUV,X,variation,channel,21888.225945934177,nT
2026-04-15T18:54:00.000Z,BOUV,X,variation,channel,21888.586955509898,nT
2026-04-15T18:55:00.000Z,BOUV,X,variation,channel,21888.698949997743,nT
2026-04-15T18:56:00.000Z,BOUV,X,variation,channel,21888.74594631185,nT
2026-04-15T18:57:00.000Z,BOUV,X,variation,channel,21888.618360994224,nT
2026-04-15T18:58:00.000Z,BOUV,X,variation,channel,21888.412558072472,nT
2026-04-15T18:59:00.000Z,BOUV,X,variation,channel,21888.514300262654,nT
2026-04-15T19:00:00.000Z,BOUV,X,variation,channel,21888.516107044186,nT
2026-04-15T19:01:00.000Z,BOUV,X,variation,channel,21888.314748263885,nT
2026-04-15T19:02:00.000Z,BOUV,X,variation,channel,,nT
2026-04-15T19:03:00.000Z,BOUV,X,variation,channel,21887.940110878393,nT
2026-04-15T19:04:00.000Z,BOUV,X,variation,channel,21887.769508766305,nT
2026-04-15T19:05:00.000Z,BOUV,X,variation,channel,21888.05449739563,nT
2026-04-15T19:06:00.000Z,BOUV,X,variation,channel,21888.17914101104,nT
2026-04-15T19:07:00.000Z,BOUV,X,variation,channel,21888.603813942984,nT
2026-04-15T19:08:00.000Z,BOUV,X,variation,channel,21889.018052588228,nT
2026-04-15T19:09:00.000Z,BOUV,X,variation,channel,21889.48458106275,nT
2026-04-15T19:10:00.000Z,BOUV,X,variation,channel,21889.92091704462,nT
2026-04-15T19:11:00.000Z,BOUV,X,variation,channel,21890.453166555813,nT
2026-04-15T19:12:00.000Z,BOUV,X,variation,channel,21890.861067337002,nT
2026-04-15T19:13:00.000Z,BOUV,X,variation,channel,21891.045324885596,nT
2026-04-15T19:14:00.000Z,BOUV,X,variation,channel,21891.153247561164,nT
2026-04-15T19:15:00.000Z,BOUV,X,variation,channel,21890.970855623837,nT
2026-04-15T19:16:00.000Z,BOUV,X,variation,channel,21891.134181603935,nT
2026-04-15T19:17:00.000Z,BOUV,X,variation,channel,21891.37433497317,nT
2026-04-15T19:18:00.000Z,BOUV,X,variation,channel,21891.543303609586,nT
2026-04-15T19:19:00.000Z,BOUV,X,variation,channel,21891.85516986258,nT
2026-04-15T19:20:00.000Z,BOUV,X,variation,channel,21892.205122610456,nT
2026-04-15T19:21:00.000Z,BOUV,X,variation,channel,21892.47431570018,nT
